1495010662.000000, 1495010662.000000, 1495010662.000000
32.000000, 32.000000, 32.000000
-33,43,19
-39,47,3
-37,45,9
-44,53,-3
-39,55,-5
-41,58,-7
-30,57,6
-37,56,2
-43,57,0
-35,55,6
-38,52,4
-40,53,1
-33,52,4
-37,51,3
-40,48,6
-30,48,12
-48,48,6
-48,47,1
-29,45,11
-13,45,32
-10,45,35
-15,41,36
-17,38,37
-26,35,45
-22,34,50
-27,32,51
-32,30,51
-34,30,50
-29,26,51
-29,25,53
-26,24,54
-26,22,54
-27,21,54
-27,21,53
-25,22,53
-22,22,56
-24,21,54
-27,22,52
-25,20,54
-27,19,56
-29,16,57
-25,16,56
-22,15,56
-23,14,54
-26,13,55
-26,10,57
-24,10,56
-25,10,55
-27,9,56
-25,10,54
-24,10,55
-24,7,55
-23,9,56
-23,11,57
-22,14,55
-22,13,54
-23,12,55
-22,13,56
-21,13,57
-22,13,57
-22,13,56
-22,13,57
-24,13,56
-24,13,55
-24,12,55
-26,12,55
-25,12,56
-23,13,56
-24,13,55
-24,13,55
-23,14,56
-24,13,55
-24,13,56
-25,13,56
-24,13,55
-24,12,55
-25,12,54
-26,12,54
-25,11,54
-25,10,55
-24,9,55
-23,10,55
-24,10,55
-23,10,55
-23,11,56
-23,12,56
-23,12,55
-24,11,55
-23,10,55
-21,9,53
-20,11,52
-20,13,52
-20,14,52
-20,19,54
-24,17,54
-19,16,59
-3,14,59
-19,14,54
-20,7,73
-17,7,73
-8,8,53
-7,2,44
-4,-5,51
-12,-8,69
-44,4,57
-32,0,62
-22,2,56
-7,-2,57
-10,-5,60
-11,-4,62
-13,-7,62
-13,-8,65
-14,-8,65
-18,-8,61
-15,-8,60
-17,-7,61
-17,-6,60
-15,-7,57
-14,-8,57
-17,-10,62
-18,-10,58
-18,-11,58
-17,-11,59
-16,-12,60
-13,-10,58
-12,-11,58
-12,-10,59
-13,-10,58
-13,-10,60
-13,-9,59
-14,-12,59
-15,-13,59
-14,-11,59
-12,-6,60
-12,-4,60
-14,-4,59
-14,-5,60
-17,-8,61
-17,-8,60
-14,-9,60
-13,-10,61
-17,-10,58
-18,-10,58
-16,-11,59
-19,-10,58
-17,-11,59
-17,-11,59
-18,-10,59
-17,-10,58
-16,-9,58
-16,-10,57
-15,-11,57
-14,-11,58
-13,-11,58
-13,-11,59
-16,-9,59
-16,-10,59
-18,-10,59
-18,-10,59
-19,-9,58
-19,-10,58
-19,-9,57
-18,-10,58
-18,-9,58
-17,-9,59
-17,-9,59
-17,-10,59
