1496216762.000000, IBI
19.579021,0.671906
20.360307,0.781286
21.172844,0.812537
21.985381,0.812537
22.797919,0.812537
23.563579,0.765660
24.329239,0.765660
25.094899,0.765660
25.954313,0.859414
26.688722,0.734409
27.423130,0.734409
28.141913,0.718783
28.860696,0.718783
29.626356,0.765660
30.423268,0.796911
31.267056,0.843789
32.126471,0.859414
32.954633,0.828163
33.689042,0.734409
34.439076,0.750034
35.204736,0.765660
35.954771,0.750034
36.767308,0.812537
37.611097,0.843789
38.392382,0.781286
39.189294,0.796911
40.001831,0.812537
40.798743,0.796911
41.548777,0.750034
42.298811,0.750034
43.064471,0.765660
43.798880,0.734409
44.595791,0.796911
45.377077,0.781286
46.158363,0.781286
69.159416,0.968794
70.050081,0.890666
70.862619,0.812537
71.722033,0.859414
72.472067,0.750034
73.300230,0.828163
74.019013,0.718783
74.847176,0.828163
75.565959,0.718783
76.394122,0.828163
77.191033,0.796911
92.816749,0.750034
93.660537,0.843789
94.394946,0.734409
95.269986,0.875040
100.035829,0.781286
100.785863,0.750034
101.567149,0.781286
102.348435,0.781286
103.098469,0.750034
103.832878,0.734409
104.614164,0.781286
105.395449,0.781286
106.207987,0.812537
107.004898,0.796911
107.754932,0.750034
108.598721,0.843789
109.458135,0.859414
110.286298,0.828163
111.098835,0.812537
111.926998,0.828163
112.770787,0.843789
113.614576,0.843789
114.380236,0.765660
115.177147,0.796911
115.942807,0.765660
116.708467,0.765660
117.505379,0.796911
118.302290,0.796911
119.052325,0.750034
125.240108,0.750034
125.927639,0.687531
126.724551,0.796911
127.521462,0.796911
128.318374,0.796911
129.177788,0.859414
129.943448,0.765660
130.771611,0.828163
131.787282,1.015671
202.603024,0.984420
203.821830,1.218806
204.993758,1.171929
206.056307,1.062549
279.356537,0.546900
317.827048,0.656280
318.452077,0.625029
325.233637,0.703157
325.889917,0.656280
326.577449,0.687531
327.280606,0.703157
340.203073,0.781286
340.765598,0.562526
346.859627,0.656280
347.500282,0.640654
348.156562,0.656280
348.797216,0.640654
349.453496,0.656280
350.125402,0.671906
350.797307,0.671906
351.500465,0.703157
352.359879,0.859414
353.000533,0.640654
353.703691,0.703157
354.375596,0.671906
355.110005,0.734409
355.672531,0.562526
356.375688,0.703157
357.031968,0.656280
357.656996,0.625029
358.250774,0.593777
364.719820,0.671906
381.173698,0.718783
381.876855,0.703157
382.611264,0.734409
383.283170,0.671906
417.300352,0.734409
418.097263,0.796911
418.800420,0.703157
419.519203,0.718783
420.269238,0.750034
438.316939,0.718783
452.317580,0.875040
453.302000,0.984420
459.739794,0.718783
460.411700,0.671906
482.365830,0.656280
483.162741,0.796911
483.990904,0.828163
484.819067,0.828163
485.584727,0.765660
486.397264,0.812537
487.178550,0.781286
488.006713,0.828163
488.819250,0.812537
501.101063,0.921917
502.038605,0.937543
502.851143,0.812537
503.663680,0.812537
504.429340,0.765660
505.179374,0.750034
505.882531,0.703157
506.616940,0.734409
507.351349,0.734409
508.163886,0.812537
508.960797,0.796911
509.773335,0.812537
510.648375,0.875040
511.476537,0.828163
540.212228,0.750034
540.946636,0.734409
541.759174,0.812537
542.587337,0.828163
561.822592,0.718783
562.650755,0.828163
569.526070,0.640654
570.213601,0.687531
570.963635,0.750034
571.666793,0.703157
572.307447,0.640654
572.948101,0.640654
573.635633,0.687531
574.448170,0.812537
575.260707,0.812537
576.057619,0.796911
576.854530,0.796911
577.620190,0.765660
578.370224,0.750034
579.120259,0.750034
579.792165,0.671906
597.933620,0.718783
678.031036,0.640654
726.923899,0.656280
727.627057,0.703157
743.690292,0.796911
744.409075,0.718783
745.143484,0.734409
745.987272,0.843789
746.721681,0.734409
772.910380,0.859414
773.738543,0.828163
774.691711,0.953169
775.488623,0.796911
776.332411,0.843789
777.082446,0.750034
777.910609,0.828163
778.645017,0.734409
779.457554,0.812537
784.989058,0.687531
785.707840,0.718783
815.287319,0.765660
816.131108,0.843789
819.537514,0.750034
820.240671,0.703157
820.959454,0.718783
821.678237,0.718783
822.334517,0.656280
822.975171,0.640654
835.475744,0.859414
836.366409,0.890666
837.225824,0.859414
838.100864,0.875040
839.007155,0.906291
839.897821,0.890666
840.757235,0.859414
841.601024,0.843789
842.429187,0.828163
843.194847,0.765660
843.991758,0.796911
844.773044,0.781286
845.601207,0.828163
846.413744,0.812537
847.163779,0.750034
847.898187,0.734409
848.679473,0.781286
849.492010,0.812537
850.273296,0.781286
851.038956,0.765660
851.757739,0.718783
852.585902,0.828163
853.460942,0.875040
854.289105,0.828163
855.023513,0.734409
855.804799,0.781286
856.601711,0.796911
857.445499,0.843789
858.211159,0.765660
859.101825,0.890666
859.929988,0.828163
860.820654,0.890666
861.601939,0.781286
862.367599,0.765660
863.117634,0.750034
863.914545,0.796911
864.742708,0.828163
865.508368,0.765660
866.258403,0.750034
867.039688,0.781286
867.883477,0.843789
868.852271,0.968794
869.758563,0.906291
870.696106,0.937543
871.586771,0.890666
872.430560,0.843789
886.962475,0.781286
887.790638,0.828163
888.571924,0.781286
889.321958,0.750034
899.369293,0.859414
900.150579,0.781286
900.947490,0.796911
901.838156,0.890666
902.650693,0.812537
903.510108,0.859414
904.338271,0.828163
905.213311,0.875040
906.057099,0.843789
906.916514,0.859414
907.791554,0.875040
908.619717,0.828163
909.479131,0.859414
910.338545,0.859414
911.135457,0.796911
911.947994,0.812537
912.776157,0.828163
913.619946,0.843789
914.463734,0.843789
915.370026,0.906291
916.166937,0.796911
917.010726,0.843789
917.838889,0.828163
918.667052,0.828163
919.495214,0.828163
920.323377,0.828163
921.120289,0.796911
921.948452,0.828163
922.745363,0.796911
923.542275,0.796911
939.980527,0.812537
940.761813,0.781286
941.574350,0.812537
942.449390,0.875040
943.324430,0.875040
944.168219,0.843789
945.012007,0.843789
945.855796,0.843789
946.683959,0.828163
947.558999,0.875040
948.465291,0.906291
949.324705,0.859414
950.199745,0.875040
951.106036,0.906291
951.949825,0.843789
952.777988,0.828163
953.637402,0.859414
954.512442,0.875040
955.356231,0.843789
956.215645,0.859414
957.075060,0.859414
957.903223,0.828163
958.684508,0.781286
959.497046,0.812537
960.325208,0.828163
961.106494,0.781286
961.934657,0.828163
962.825323,0.890666
963.700363,0.875040
964.481649,0.781286
965.278560,0.796911
966.028594,0.750034
966.747377,0.718783
967.434909,0.687531
968.169317,0.734409
969.013106,0.843789
969.841269,0.828163
970.747561,0.906291
971.653852,0.906291
972.513266,0.859414
