1495703432.000000, 1495703432.000000, 1495703432.000000
32.000000, 32.000000, 32.000000
-61,-17,-5
-62,-17,-5
-62,-17,-5
-61,-17,-5
-59,-17,-5
-61,-16,-4
-63,-17,-4
-61,-17,-4
-59,-16,-1
-60,-16,-1
-67,-15,-1
-70,-17,-2
-66,-17,-2
-65,-16,-3
-62,-16,-3
-62,-16,-4
-56,-14,-4
-56,-13,-7
-56,-10,-11
-62,-9,-16
-63,-10,-16
-60,-12,-17
-58,-13,-17
-60,-16,-15
-69,-35,14
-72,-22,34
-60,-20,11
-55,-15,-13
-58,-13,-17
-66,-18,-6
-64,-17,4
-60,-16,2
-60,-17,-4
-59,-18,-5
-61,-18,-3
-62,-18,-3
-62,-16,-1
-63,-16,-2
-63,-17,-5
-61,-17,-6
-60,-18,-4
-60,-18,-2
-59,-17,-2
-62,-16,-2
-64,-16,-2
-63,-16,-3
-62,-16,-3
-61,-18,-3
-59,-18,-2
-59,-18,-2
-60,-17,-2
-64,-17,-2
-64,-17,-3
-62,-18,-3
-59,-18,-4
-59,-18,-4
-61,-19,-2
-61,-18,-2
-61,-17,-3
-62,-17,-3
-63,-17,-3
-61,-17,-2
-59,-17,-4
-60,-16,-4
-63,-16,-3
-63,-16,-3
-63,-17,-4
-62,-19,-4
-61,-19,-4
-60,-16,-3
-63,-16,-2
-66,-15,-2
-63,-15,-3
-60,-18,-6
-59,-20,-5
-54,-20,-3
-60,-19,-2
-64,-18,-1
-68,-18,-3
-65,-19,-4
-59,-20,-4
-58,-20,-3
-57,-19,-1
-60,-20,-1
-64,-19,1
-63,-17,-1
-59,-16,-5
-59,-15,-2
-59,-15,-1
-62,-16,-3
-64,-17,-2
-62,-18,-2
-61,-19,-3
-59,-20,-3
-58,-20,-3
-60,-19,-4
-60,-18,-2
-61,-17,-2
-60,-17,-3
-61,-18,-4
-62,-17,-4
-63,-17,-4
-65,-17,-3
-63,-16,-3
-61,-16,-5
-62,-17,-5
-62,-18,-4
-61,-17,-4
-62,-18,-5
-62,-17,-4
-62,-16,-3
