1502784982.000000, 1502784982.000000, 1502784982.000000
32.000000, 32.000000, 32.000000
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-21,57,20
-20,57,20
-20,57,20
-20,57,20
-22,57,21
-21,57,20
-21,57,20
-21,57,20
-22,57,21
-24,57,22
-23,57,22
-21,57,21
-17,57,19
-16,58,18
-15,58,18
-18,58,19
-20,58,20
-20,56,21
-22,56,22
-23,56,21
-21,56,21
-20,57,20
-20,57,20
-21,57,21
-21,56,20
-21,56,21
-20,57,21
-21,57,21
-20,57,21
-20,57,20
-21,57,21
-21,57,21
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-21,57,20
-20,57,20
-19,56,20
-20,57,20
-21,56,21
-20,57,21
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-20,57,21
-20,57,20
-21,57,21
-20,57,20
-20,57,20
-20,57,21
-20,57,21
-21,57,21
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-21,57,21
-20,57,20
-20,57,20
-20,57,20
-20,57,21
-20,57,21
-20,57,21
-20,57,21
-20,57,20
-21,57,21
-20,56,21
-21,57,21
-20,57,20
-21,57,21
-20,57,21
-21,57,21
-20,57,21
-20,57,21
-20,57,21
-21,57,20
-20,57,20
-21,57,20
-21,57,21
-21,57,21
-21,57,21
-21,57,21
-20,57,20
-20,57,20
-21,57,21
-21,57,21
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-20,57,20
-21,57,20
-21,56,21
-21,56,21
-19,57,20
-19,57,19
-22,57,21
-22,56,21
-22,57,21
-23,57,21
-20,56,21
-20,57,20
-20,57,20
-20,57,20
-21,57,21
-20,57,20
-20,57,20
-21,57,21
-21,56,21
-20,57,20
-21,57,20
-21,57,21
-20,57,20
-20,57,20
-21,57,20
-21,57,20
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-20,56,21
-21,57,20
-20,57,20
-20,57,20
-21,57,21
-21,57,20
-21,57,20
-21,57,20
-21,57,21
-21,56,20
-20,57,20
-21,57,21
-21,57,21
-21,57,20
-21,57,20
-21,56,21
-21,57,21
-21,57,21
-20,57,20
-20,57,20
-21,57,21
-21,57,21
-21,56,21
-20,56,20
-20,57,20
-19,57,20
-22,56,21
-20,57,20
-20,57,20
-20,57,21
-21,57,21
-21,57,20
-21,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,21
-21,57,21
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-21,57,21
-20,57,20
-20,57,20
-21,57,20
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-21,57,20
-21,57,20
-20,57,21
-21,57,20
-20,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-21,57,20
-21,57,20
-20,57,20
-20,57,20
-21,57,20
-22,56,21
-21,56,20
-20,57,20
-20,57,20
-21,56,21
-22,57,21
-20,57,20
-20,57,20
-21,57,21
-22,57,21
-20,57,20
-20,57,20
-21,57,21
-20,57,20
-19,57,20
-21,57,20
-22,56,20
-22,57,20
-22,56,21
-21,57,20
-20,56,20
-21,56,20
-20,57,20
-21,57,20
-21,57,21
-21,57,20
-20,57,20
-19,57,20
-21,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,20
-20,57,21
-21,57,20
-21,57,20
-21,57,20
-21,57,20
-20,57,21
-20,57,20
-20,58,20
-18,58,19
-18,58,18
-19,58,19
-20,57,19
-20,57,19
-20,57,19
-20,57,20
-20,57,20
-20,57,19
-20,57,20
-20,57,20
-20,57,20
-21,57,20
-21,57,20
-20,57,19
-21,57,20
-20,57,20
-20,57,20
-20,57,19
-21,57,20
-21,57,20
-20,57,19
-20,57,20
-21,57,20
-24,57,20
-21,55,19
-21,58,22
-22,57,22
-20,56,19
-19,57,19
-20,57,19
-20,57,20
-22,57,19
-23,57,19
-22,56,20
-25,57,21
-24,55,20
-22,56,20
-21,56,20
-22,57,20
-22,56,20
-24,56,20
-24,56,21
-24,56,21
-22,55,21
-24,56,21
-24,56,21
-23,56,21
-23,56,20
-22,55,20
-25,55,21
-27,54,21
-26,53,22
-27,54,22
-27,55,21
-25,55,20
-26,54,22
-28,53,22
-27,53,22
-25,52,21
-27,52,21
-26,52,22
-27,52,22
-33,52,21
-33,52,22
-31,53,20
-27,52,24
-28,52,23
-29,52,23
-28,52,23
-28,53,22
-27,53,22
-27,53,21
-28,53,22
-29,53,21
-28,53,22
-28,52,22
-28,52,23
-27,52,23
-26,52,23
-26,53,23
-27,53,22
-27,53,22
-27,52,23
-28,53,23
-27,53,22
-27,53,23
-27,53,22
-27,53,22
-28,53,23
-27,52,23
-26,53,22
-26,53,22
-27,53,22
-27,53,22
-27,53,22
-27,53,22
-27,52,23
-27,53,23
-26,53,22
-29,52,22
-32,53,23
-28,54,22
-26,53,21
-26,54,21
-25,54,21
-23,54,20
-23,54,20
-24,54,21
-26,53,22
-27,54,22
-28,53,22
-27,53,22
-28,53,22
-27,54,22
-26,54,21
-25,53,21
-28,54,22
-27,53,22
-26,53,21
-26,54,21
-26,54,21
-27,53,22
-27,53,22
-27,53,22
-27,53,22
-26,53,21
-26,54,21
-27,54,22
-26,54,22
-26,53,22
-27,53,22
-28,54,22
-26,54,22
-25,54,21
-26,53,21
-27,54,22
-26,53,22
-27,53,22
-27,54,22
-26,53,21
-27,54,21
-27,54,21
-26,54,21
-24,54,21
-24,53,22
-28,52,23
-28,52,23
-29,53,22
-27,53,22
-26,54,21
-26,53,21
-27,54,21
-27,53,22
-28,53,22
-26,53,22
-26,53,21
-26,54,22
-27,53,22
-27,53,22
-28,53,22
-26,53,22
-26,53,21
-27,53,22
-27,53,22
-28,53,22
-27,53,22
-27,53,22
-27,53,21
-27,53,22
-28,54,22
-28,53,22
-27,53,21
-27,54,21
-27,54,21
-27,53,22
-27,53,22
-29,53,22
-28,53,22
-28,53,21
-28,53,21
-27,53,21
-27,53,21
-28,53,21
-29,53,22
-28,52,22
-28,52,22
-29,52,22
-28,52,22
-29,52,22
-30,52,22
-28,52,21
-28,52,21
-29,53,21
-29,52,22
-30,52,22
-30,52,22
-30,52,21
-31,52,22
-31,52,22
-30,51,22
-28,52,21
-29,52,21
-30,51,21
-30,52,21
-31,51,22
-30,51,22
-31,51,22
-30,51,22
-28,51,21
-29,51,22
-30,52,22
-30,51,22
-30,51,22
-29,52,21
-29,52,21
-29,52,21
-30,52,22
-30,53,21
-31,52,21
-29,51,21
-28,51,21
-28,52,21
-30,51,22
-32,51,23
-29,51,21
-30,52,21
-29,52,22
-30,52,21
-29,52,21
-29,52,21
-30,52,21
-30,52,22
-30,52,21
-30,52,22
-29,52,21
-29,52,21
-29,52,21
-29,52,21
-29,52,21
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,21
-29,52,21
-28,52,22
-29,52,22
-28,52,21
-28,52,21
-28,52,22
-29,53,22
-28,52,22
-28,52,22
-29,52,22
-28,52,21
-29,52,22
-29,52,22
-28,52,22
-29,52,22
-29,52,22
-28,52,21
-29,52,22
-28,52,22
-28,52,22
-29,53,21
-28,53,21
-29,53,21
-29,52,21
-28,52,22
-29,53,22
-28,52,21
-28,52,21
-29,53,21
-29,52,21
-29,52,22
-29,52,21
-28,52,21
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,21
-29,52,22
-29,52,22
-30,52,22
-29,52,22
-29,52,21
-29,52,21
-30,52,22
-29,52,21
-29,52,22
-29,52,21
-29,52,21
-29,52,21
-30,52,21
-29,52,21
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-30,52,22
-29,52,22
-29,52,21
-30,52,22
-29,52,22
-28,51,21
-29,52,21
-29,52,22
-30,52,21
-30,52,22
-28,52,21
-28,53,21
-29,52,22
-29,52,21
-29,52,22
-30,52,22
-29,52,22
-29,52,21
-29,52,21
-30,52,22
-29,52,22
-29,52,22
-29,52,21
-29,52,22
-30,52,22
-29,52,21
-29,52,21
-29,53,22
-30,52,22
-30,52,22
-29,52,22
-29,52,21
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,21
-29,52,21
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,22
-29,52,21
-29,52,21
-29,52,21
-29,52,22
-29,52,22
-30,52,22
-29,52,22
-29,52,21
-28,52,21
-28,53,21
-29,52,22
-30,52,22
-29,52,21
-28,52,21
-30,52,22
-30,51,22
-29,52,21
-29,52,21
-29,52,21
-30,52,22
-30,52,22
-30,52,21
-30,52,22
-29,52,22
-29,52,21
-29,52,21
-28,52,21
-30,52,22
-29,52,21
-29,52,22
-29,52,21
-29,52,21
-30,52,21
-30,52,21
-29,52,21
-30,52,22
-29,52,21
-29,52,21
-29,52,22
-29,52,21
-29,52,21
-30,52,22
-30,52,21
-30,52,21
-30,52,21
-30,52,22
-30,52,21
-29,52,21
-29,52,21
-28,52,21
-29,53,22
-31,51,23
-30,52,22
-30,52,21
-29,52,21
-30,52,22
-30,52,22
-29,52,21
-28,52,21
-29,52,21
-31,52,22
-30,51,22
-29,52,21
-29,52,22
-29,51,22
-30,52,21
-29,52,21
-30,52,22
-29,52,21
-30,52,22
-30,52,22
-29,52,21
-29,51,21
-29,52,21
-30,52,21
-30,52,22
-30,52,21
-30,52,22
-29,52,21
-29,52,21
-30,52,22
-30,52,22
-30,51,22
-30,52,21
-30,52,22
-30,52,21
-30,52,21
-30,52,22
-30,51,22
-30,51,22
-30,51,22
-30,51,22
-30,51,22
-31,51,22
-30,51,22
-30,51,22
-30,51,22
-30,51,22
-31,51,22
-31,51,22
-29,51,21
-30,52,21
-30,51,22
-31,51,22
-31,51,22
-30,52,21
-28,52,21
-29,52,21
-30,51,22
-30,52,21
-30,52,21
-30,52,22
-30,51,22
-31,52,22
-30,51,21
-30,52,21
-30,51,21
-31,51,22
-31,51,22
-30,51,21
-30,51,22
-31,51,22
-31,51,22
-31,51,22
-30,51,22
-31,51,21
-30,51,22
-30,51,21
-31,51,22
-31,50,22
-31,51,22
-30,51,22
-30,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-30,51,22
-31,51,22
-30,51,22
-30,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,50,22
-31,51,22
-31,51,22
-31,51,22
-32,51,22
-31,50,22
-30,51,22
-31,51,22
-32,51,22
-31,51,22
-30,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,50,22
-31,51,22
-31,50,22
-31,50,22
-32,51,22
-32,50,22
-31,50,22
-31,51,22
-32,51,22
-32,50,22
-32,50,22
-32,51,22
-32,50,22
-31,50,22
-31,50,22
-32,50,22
-32,50,22
-32,51,22
-32,50,22
-32,50,22
-32,51,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-31,50,22
-32,50,22
-32,50,22
-31,50,22
-32,51,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,51,22
-32,50,22
-32,50,22
-32,51,21
-31,51,21
-31,50,22
-32,50,22
-31,50,22
-31,50,22
-32,51,22
-32,50,22
-32,50,22
-31,50,22
-31,50,22
-32,50,22
-32,50,22
-31,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-31,50,22
-32,50,22
-32,50,22
-32,50,22
-32,51,22
-32,50,22
-32,50,22
-31,51,22
-31,51,22
-32,50,22
-32,50,22
-31,50,22
-31,50,22
-31,51,22
-32,50,22
-32,50,22
-31,51,22
-31,50,22
-31,51,22
-31,50,22
-32,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-32,51,22
-31,51,22
-31,51,22
-31,51,22
-31,51,22
-31,50,22
-31,51,22
-31,51,22
-31,51,22
-32,51,22
-32,50,22
-31,50,22
-31,51,22
-32,50,22
-32,50,22
-31,51,22
-31,50,22
-32,51,22
-32,50,22
-31,50,22
-31,50,22
-32,51,22
-32,50,22
-32,50,22
-31,51,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-31,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-31,50,22
-31,51,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,23
-33,50,22
-32,50,22
-32,50,22
-32,51,22
-31,51,22
-31,51,22
-31,51,22
-30,51,21
-30,51,21
-32,51,22
-32,51,22
-30,51,22
-31,51,22
-30,51,21
-30,51,21
-31,51,21
-32,51,22
-32,51,22
-31,51,21
-31,51,21
-32,51,22
-32,50,22
-31,51,22
-30,51,21
-30,51,20
-34,50,23
-34,50,23
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-32,50,22
-33,50,22
-32,50,22
-32,50,22
-33,50,22
-32,50,21
-33,50,22
-35,49,22
-35,49,22
-36,50,23
-39,50,28
-40,49,22
-35,49,16
-31,48,19
-27,50,23
-27,51,23
-25,52,23
-24,53,22
-22,56,20
-20,55,19
-21,55,20
-23,54,21
-27,53,23
-28,53,23
-28,52,23
-28,52,23
-28,52,22
-29,53,22
-30,52,22
-32,52,23
-33,52,23
-30,51,23
-29,51,23
-27,51,23
-27,51,23
