1500365956.000000, 1500365956.000000, 1500365956.000000
32.000000, 32.000000, 32.000000
-34,-23,50
-34,-22,50
-34,-22,50
-34,-22,49
-34,-22,50
-35,-22,50
-34,-22,50
-34,-22,50
-34,-22,50
-34,-22,50
-34,-22,49
-34,-22,49
-34,-22,49
-35,-22,49
-35,-22,49
-34,-22,49
-34,-22,50
-34,-22,50
-34,-23,50
-34,-22,49
-34,-22,49
-34,-22,50
-34,-22,49
-34,-22,49
-35,-22,49
-35,-22,49
-34,-22,49
-34,-22,49
-13,-16,64
-36,-22,57
-28,-19,48
-34,-22,52
-34,-22,50
-35,-23,49
-34,-22,49
-35,-23,49
-34,-22,49
-35,-22,50
-34,-22,49
-34,-22,49
-35,-22,49
-35,-22,49
-34,-23,49
-34,-22,49
-34,-22,49
-35,-22,49
-34,-23,49
-34,-23,49
-35,-23,49
-34,-22,49
-35,-22,49
-35,-22,49
-35,-22,49
-34,-22,49
-35,-22,49
-35,-23,49
-35,-23,49
-35,-23,49
-35,-23,49
-35,-22,49
-35,-21,49
-35,-21,48
-36,-21,48
-36,-22,48
-35,-22,49
-35,-23,48
-34,-23,49
-34,-23,49
-35,-23,48
-35,-23,48
-36,-23,48
-36,-22,49
-36,-23,48
-36,-22,48
-35,-22,48
-35,-23,48
-35,-24,48
-35,-24,48
-35,-24,48
-36,-23,48
-36,-23,48
-36,-23,48
-36,-23,49
-35,-24,49
-34,-24,48
-34,-24,48
-35,-24,48
-35,-25,48
-35,-25,48
-35,-24,48
-35,-24,48
-35,-24,49
-35,-23,48
-35,-23,48
-35,-24,49
-35,-24,49
-35,-24,48
-35,-24,48
-35,-24,48
-34,-24,49
-36,-22,47
-37,-25,47
-38,-25,48
-39,-23,47
-36,-23,48
-35,-23,49
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,49
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-25,48
-35,-25,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-25,48
-35,-24,48
-35,-24,48
-35,-24,48
-36,-24,47
-36,-24,48
-36,-24,47
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-36,-24,47
-36,-24,48
-36,-24,48
-35,-24,48
-36,-24,48
-36,-24,48
-35,-24,48
-36,-25,48
-37,-25,49
-36,-25,48
-35,-24,46
-35,-25,45
-35,-24,46
-36,-24,47
-36,-24,48
-36,-24,47
-36,-25,47
-35,-25,48
-36,-25,47
-35,-25,47
-36,-25,47
-36,-25,48
-36,-24,47
-36,-25,48
-36,-25,47
-36,-25,47
-36,-25,47
-36,-25,47
-36,-25,47
-35,-25,47
-35,-25,48
-35,-25,47
-36,-25,47
-36,-25,47
-36,-24,47
-36,-25,47
-35,-25,47
-35,-25,48
-36,-25,47
-35,-25,47
-35,-25,47
-36,-25,47
-35,-25,47
-35,-25,47
-36,-26,47
-36,-25,47
-36,-25,47
-35,-25,48
-35,-25,48
-36,-25,47
-35,-25,47
-35,-25,47
-35,-25,47
-36,-25,47
-35,-25,47
-35,-25,47
-36,-25,47
-36,-25,47
-35,-25,48
-35,-25,48
-35,-25,47
-36,-25,48
-36,-25,48
-35,-25,47
-36,-25,48
-36,-25,47
-35,-24,47
-36,-24,48
-36,-24,48
-36,-24,48
-36,-24,48
-35,-25,47
-35,-25,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,48
-35,-24,47
-35,-24,48
-36,-24,48
-36,-24,47
-35,-24,48
-36,-25,48
-36,-26,49
-36,-25,48
-36,-24,48
-35,-23,48
-36,-23,48
-36,-23,48
-36,-24,47
-35,-25,48
-34,-25,50
-34,-24,50
-35,-24,50
-34,-22,47
-34,-21,49
-34,-22,49
-35,-23,50
-36,-22,50
-35,-21,50
-35,-20,51
-34,-19,52
-33,-17,52
-33,-16,51
-33,-15,51
-32,-15,53
-32,-14,53
-31,-14,53
-33,-14,53
-33,-14,52
-33,-15,51
-32,-15,53
-32,-17,55
-32,-18,54
-32,-18,53
-33,-16,53
-33,-15,52
-33,-16,52
-31,-17,53
-32,-18,53
-32,-20,53
-33,-21,52
-34,-20,51
-34,-19,52
-34,-18,52
-34,-17,52
-35,-16,50
-35,-16,49
-36,-17,51
-36,-18,51
-35,-18,51
-34,-17,49
-35,-17,49
-37,-17,50
-36,-17,51
-36,-17,50
-37,-16,51
-36,-17,52
-37,-17,51
-37,-17,51
-36,-17,52
-36,-16,50
-34,-15,51
-32,-15,53
-33,-14,52
-35,-14,58
-36,-17,46
-32,-16,46
-32,-17,47
-36,-16,51
-36,-17,53
-35,-19,49
-35,-19,49
-36,-18,51
-36,-17,50
-36,-18,49
-35,-19,49
-35,-19,49
-37,-20,52
-35,-20,49
-35,-19,50
-35,-19,53
-36,-19,50
-35,-19,48
-36,-21,50
-35,-21,51
-35,-22,47
-35,-22,46
-36,-22,45
-36,-22,49
-36,-23,50
-35,-23,49
-36,-23,49
-36,-23,49
-35,-23,49
-34,-24,48
-35,-25,48
-36,-25,49
-35,-24,50
-34,-23,48
-33,-23,48
-34,-24,49
-34,-24,49
-34,-24,49
-34,-24,49
-35,-25,48
-36,-25,47
-35,-25,47
-36,-25,47
-35,-25,47
-35,-24,48
-35,-24,49
-35,-24,48
-35,-24,49
-35,-25,48
-37,-27,49
-33,-26,50
-35,-25,49
-35,-25,48
-35,-25,44
-31,-26,49
-33,-26,50
-36,-26,46
-38,-25,44
-38,-22,47
-38,-21,48
-35,-20,49
-38,-21,47
-38,-22,47
-37,-24,47
-36,-25,49
-36,-26,51
-36,-23,47
-41,-22,43
-42,-20,43
-40,-21,43
-40,-22,48
-38,-22,48
-36,-22,48
-37,-21,50
-38,-21,46
-39,-22,46
-39,-22,47
-39,-22,47
-38,-22,47
-38,-23,47
-38,-23,47
-38,-23,44
-40,-22,45
-38,-22,47
-36,-22,48
-35,-22,45
-37,-23,44
-37,-23,53
-33,-20,55
-41,-22,50
-35,-22,51
-40,-20,49
-35,-19,48
-38,-19,46
-35,-19,48
-34,-19,45
-36,-19,45
-38,-22,50
-37,-22,49
-38,-22,47
-39,-22,47
-40,-22,47
-38,-21,47
-38,-21,48
-38,-21,48
-39,-21,47
-39,-21,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,48
-38,-21,47
-39,-21,47
-39,-21,47
-38,-21,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-23,47
-38,-22,46
-38,-22,47
-39,-22,47
-38,-21,47
-38,-21,47
-38,-21,47
-39,-21,47
-38,-21,47
-39,-21,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,48
-37,-22,48
-37,-21,47
-38,-21,48
-38,-21,48
-38,-21,47
-38,-21,48
-38,-21,47
-38,-22,47
-38,-22,47
-38,-22,48
-38,-22,47
-38,-22,47
-38,-21,48
-38,-21,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-22,47
-38,-21,47
-38,-22,47
-38,-22,47
-37,-22,47
-38,-22,47
-38,-21,47
-38,-21,46
-37,-22,47
-38,-24,48
-38,-24,48
-37,-24,49
-41,-21,47
-39,-21,48
-39,-22,44
-38,-21,45
-38,-20,43
-42,-23,44
-40,-25,46
-37,-24,50
-38,-23,45
-39,-22,44
-39,-22,46
-37,-22,47
-38,-22,46
-39,-23,49
-39,-22,48
-37,-23,48
-37,-23,48
-37,-24,49
-43,-24,44
-41,-24,41
-45,-23,42
-46,-25,43
-46,-25,36
-46,-24,40
-46,-23,42
-50,-23,29
-47,-23,43
-49,-23,44
-45,-25,38
-47,-25,34
-52,-23,36
-49,-23,35
-51,-24,29
-51,-23,32
-55,-23,30
-50,-22,27
-53,-20,24
-51,-21,23
-55,-21,25
-58,-20,25
-56,-22,24
-55,-20,28
-56,-16,33
-55,-22,30
-55,-22,27
-61,-23,14
-59,-20,20
-59,-19,22
-55,-18,24
-54,-16,24
-54,-17,24
-54,-21,18
-54,-22,16
-58,-25,11
-67,-18,14
-67,-14,15
-67,-12,20
-62,-11,27
-53,-15,37
-58,-17,29
-64,-16,26
-59,-18,28
-55,-17,28
-56,-15,25
-63,-13,24
-56,-11,31
-54,-11,32
-55,-13,30
-55,-13,31
-48,-13,37
-54,-14,39
-54,-17,33
-44,-16,42
-47,-16,41
-39,-13,41
-45,-13,38
-38,-11,45
-37,-10,45
-43,-9,47
-40,-10,52
-35,-12,53
-38,-13,49
-31,-9,57
-30,-7,53
-33,-7,50
-36,-6,53
-35,-8,53
-33,-11,52
-35,-13,52
-38,-13,48
-50,-14,46
-49,-13,45
-44,-13,46
-46,-13,45
-49,-16,43
-45,-15,45
-43,-14,44
-44,-14,43
-44,-14,43
-46,-14,43
-47,-13,41
-47,-13,41
-44,-17,41
-44,-20,42
-46,-19,42
-47,-15,42
-51,-16,42
-46,-15,41
-46,-15,41
-47,-16,40
-47,-17,40
-46,-18,40
-46,-18,40
-46,-18,40
-48,-18,41
-48,-19,39
-48,-19,39
-49,-19,38
-50,-18,38
-49,-17,38
-50,-17,38
-48,-19,39
-48,-20,38
-47,-21,39
-48,-22,38
-49,-21,38
-50,-21,37
-48,-21,38
-48,-20,38
-47,-19,38
-47,-21,38
-47,-22,38
-46,-23,38
-47,-23,38
-47,-23,38
-47,-21,39
-46,-21,39
-47,-20,39
-48,-20,39
-48,-20,39
-47,-21,39
-50,-20,38
-49,-20,38
-46,-20,39
-46,-20,38
-48,-21,38
-48,-21,38
-47,-21,38
-47,-21,38
-45,-21,39
-49,-21,38
-48,-22,38
-50,-22,37
-47,-21,38
-48,-20,37
-47,-20,37
-47,-22,38
-47,-22,38
-48,-21,38
-48,-21,37
-49,-21,37
-49,-21,37
-48,-22,38
-47,-22,38
-47,-21,38
-47,-21,38
-47,-20,37
-46,-21,38
-48,-23,38
-48,-21,38
-49,-21,38
-49,-21,37
-48,-22,37
-48,-21,37
-48,-21,38
-47,-21,37
-47,-22,37
-48,-21,38
-48,-21,38
-48,-22,38
-48,-22,37
-47,-22,38
-49,-21,38
-48,-22,38
-47,-23,38
-46,-22,37
-47,-22,38
