1499242978.000000, 1499242978.000000, 1499242978.000000
32.000000, 32.000000, 32.000000
-59,-10,-20
-73,-8,-11
-57,-6,-13
-55,-1,-15
-65,-11,-18
-58,-15,4
-71,-12,-8
-72,-6,-18
-60,-2,-8
-54,-2,-3
-68,3,-17
-79,3,-19
-54,7,-12
-34,6,-14
-64,3,-25
-66,0,-18
-63,-2,-13
-57,-2,-16
-56,3,-22
-64,3,-27
-55,2,-22
-44,-1,-22
-57,-3,-28
-53,-5,-21
-47,-7,-21
-55,-5,-44
-49,-4,-45
-39,-11,-36
-49,-11,-44
-58,-3,-60
-36,-9,-58
-41,-10,-54
-56,-7,-59
-53,-8,-61
-41,-13,-47
-44,-15,-40
-31,-16,-47
-23,-12,-51
-29,-3,-59
-27,3,-57
-30,2,-53
-45,-10,-46
-38,-10,-50
-28,-20,-61
-34,-27,-77
-11,-1,-81
-7,5,-80
-52,2,-71
-52,3,-67
-25,-2,-60
-38,3,-68
-40,-3,-68
-29,-10,-65
-86,-2,-83
19,-3,-25
48,-1,-23
-47,10,-26
-53,14,-38
-22,25,-53
-12,25,-53
-38,17,-47
-46,15,-50
-28,19,-56
-35,11,-50
-27,13,-44
-29,12,-57
-29,11,-56
-43,22,-78
-51,24,-94
-25,15,-54
-19,5,-43
-50,10,-67
-41,13,-49
-36,5,-50
-32,17,-46
-24,6,-36
-44,8,-52
-38,0,-51
-37,1,-57
-48,6,-59
-27,4,-46
-33,8,-56
-46,10,-65
-60,5,-58
-54,-9,-54
-51,-11,-56
-49,-32,-10
-57,-36,-26
-65,-31,-29
-70,-6,-66
-44,12,-48
-39,7,-45
-57,1,-37
-51,-9,-26
-57,-9,-44
-38,-16,-36
-39,-25,-27
-58,-22,-43
-44,-12,-50
-48,-16,-45
-53,-19,-42
-48,-22,-42
-58,-24,-48
-45,-21,-50
-44,-12,-49
-46,-11,-56
-29,-15,-36
-34,-14,-26
-45,-9,-35
-57,-8,-47
-48,-18,-44
-18,-14,-37
-54,-18,-47
-47,-14,-37
-58,-3,-58
-47,-11,-41
-39,-15,-38
-58,-18,-31
-53,-17,-20
-53,-1,-48
-64,-2,-43
-46,-14,-20
-2,-14,-8
-128,2,-70
-6,-26,-23
-56,-20,-18
-52,-8,-39
-47,-7,-42
-81,-12,-23
-122,-4,-44
-47,-9,-16
-46,-20,5
-63,2,-8
-8,-9,46
-31,-8,15
-54,7,18
-59,6,27
-58,8,25
-65,12,20
-35,0,40
-44,7,34
-60,8,28
-51,6,37
-51,11,29
-51,10,32
-48,9,38
-49,13,33
-48,7,36
-48,10,38
-47,11,32
-56,8,38
-55,10,38
-47,10,32
-49,8,32
-52,11,35
-48,10,37
-50,9,34
-52,12,34
-51,11,36
-52,11,33
-50,10,34
-55,12,35
-50,10,35
-48,11,33
-49,11,33
-53,10,33
-50,11,34
-49,11,33
-54,10,32
-54,10,31
-51,13,34
-51,14,35
-54,13,36
-49,12,33
-49,12,32
-61,11,30
-59,10,30
-55,12,26
-55,11,27
-50,11,28
-51,14,24
-55,12,28
-58,9,32
-52,14,25
-51,13,23
-59,13,30
-64,12,29
-58,12,20
-56,12,25
-57,13,22
-54,17,19
-58,15,22
-61,11,23
-58,12,23
-56,13,22
-57,13,23
-56,15,22
-58,15,23
-60,12,22
-57,12,21
-58,13,22
-56,15,20
-60,13,25
-57,8,20
-55,9,19
-58,14,20
-58,15,22
-61,17,22
-60,15,23
-54,13,23
-56,13,23
-60,12,23
-57,12,23
-54,13,23
-59,14,23
-60,12,25
-55,12,23
-53,13,23
-58,13,24
-57,13,24
-53,12,23
-58,11,23
-58,12,23
-56,12,22
-54,11,23
-60,11,24
-61,12,22
-54,12,22
-56,12,21
-60,13,21
-61,13,18
-59,10,21
-57,10,20
-58,12,20
-59,13,20
-60,13,21
-62,13,18
-61,13,20
-57,14,21
-61,17,17
-59,14,20
-56,11,22
-64,17,12
-60,16,15
-57,14,19
-58,16,19
-60,16,18
-58,14,18
-60,14,17
-61,10,20
-62,9,19
-60,8,18
-52,10,20
-64,14,16
-69,14,16
-61,14,16
-62,11,15
-54,6,22
-54,9,18
-50,7,23
-56,8,21
-55,8,21
-51,4,25
-65,5,19
-67,5,24
-62,6,24
-61,8,22
-62,16,1
-58,11,17
-48,9,16
-59,9,5
-65,5,11
-55,6,8
-57,4,4
-62,3,10
-68,1,17
-65,2,14
-64,5,7
-63,5,8
-61,5,12
-62,6,8
-58,9,4
-59,8,7
-60,9,6
-72,9,3
-65,8,9
-65,4,10
-66,3,12
-68,8,7
-56,8,12
-61,3,9
-63,2,8
-65,6,5
-55,4,12
-64,7,7
-69,13,2
-59,13,13
-62,7,14
-65,8,9
-60,10,9
-58,7,13
-67,7,10
-64,8,10
-54,9,12
-57,10,11
-61,10,11
-64,10,12
-64,9,10
-59,12,12
-62,10,12
-65,11,11
