1495784271.000000, 1495784271.000000, 1495784271.000000
32.000000, 32.000000, 32.000000
-47,3,-18
-53,-1,-20
-46,-5,-11
-89,13,-14
-92,21,-17
-56,8,-18
-62,14,-21
-68,22,-18
-64,23,-15
-53,25,-21
-68,42,-13
-58,40,-3
-65,12,-34
-70,14,-38
-54,-18,-22
-70,-34,-30
-70,-18,-30
-57,-12,-26
-54,-11,-9
-69,-11,-11
-58,-12,-5
-56,-7,4
-60,-13,-3
-62,-21,-11
-72,-21,-13
-59,-14,0
-61,-7,-2
-61,0,-4
-62,5,-2
-74,5,-8
-62,12,11
-70,8,-2
-74,8,-12
-61,9,-7
-54,12,-3
-54,12,-11
-45,10,-23
-63,17,-37
-59,9,-40
-40,11,-36
-54,4,-42
-54,-10,-45
-44,-18,-39
-70,-23,-36
-64,-18,-28
-60,-9,-38
-52,-11,-32
-67,6,-46
-68,13,-37
-59,0,-52
-58,-3,-57
-41,32,-21
-57,41,-19
-60,35,-31
-49,35,-18
-46,33,-15
-58,26,-52
-58,28,-46
-50,30,-28
-47,32,-27
-66,21,-34
-77,21,-29
-44,11,-26
-38,11,-14
-43,25,-10
-58,24,-35
-62,22,-34
-58,31,-34
-58,34,-24
-56,34,-21
-57,36,-20
-44,40,-21
-35,37,-26
-47,42,-32
-28,40,-36
-19,53,-20
-25,46,-51
-41,53,-33
-21,48,-24
-24,43,-42
-23,43,-41
-28,43,-40
-30,54,-27
-30,50,-23
-30,50,-27
-16,40,-43
-29,58,-29
-25,52,-37
-37,60,-28
-28,47,-37
-27,50,-42
-36,49,-35
-35,47,-35
-31,48,-33
-32,48,-37
-22,43,-40
-25,50,-34
-18,54,-28
-50,53,-37
-39,52,-42
-13,50,-39
-35,67,-20
-20,50,-32
-40,58,-31
-27,38,-46
-19,50,-41
-27,60,-24
-3,50,-27
-37,64,-19
-10,46,-21
-38,50,-16
-29,40,-6
-11,34,-14
-77,38,8
-33,56,-7
-28,55,-21
-58,82,-4
-30,59,-8
-39,60,-14
-1,50,-34
-13,36,-39
-39,36,-31
18,35,-9
20,45,2
-13,38,3
-23,28,-19
-23,45,-23
-23,32,-45
-31,30,-70
-39,35,-71
-33,64,-58
-34,59,-61
-46,84,-39
-47,90,-49
-30,80,-51
-1,67,-32
7,72,-21
-32,63,-45
-25,62,-51
-15,53,-48
-15,53,-51
-28,52,-45
-20,51,-39
4,40,-40
-30,39,-42
-29,29,-48
2,21,-59
-22,23,-55
1,31,4
56,28,20
-7,47,17
-39,81,43
-102,112,-25
-97,99,-101
-5,113,-9
-30,65,-67
-32,71,-56
-9,47,-57
13,43,-38
18,46,-11
44,35,-1
-43,43,-26
-14,74,-14
-15,57,-17
-24,64,-19
-54,89,-23
-31,90,20
-41,85,-19
-51,54,-39
-55,50,-25
-46,42,-27
-30,34,-18
-21,18,-15
-20,26,-5
-37,47,-5
-51,40,-11
-33,44,-4
-60,56,-11
-75,80,-11
-63,64,-23
-46,65,-6
-51,65,-5
-50,58,-9
-54,53,-18
-50,46,-20
-66,38,-21
-61,30,-20
-55,19,-16
-42,14,-13
-55,2,-22
-63,12,-3
-61,8,-6
-54,1,-16
-50,1,-9
-53,-3,-2
-53,-4,-2
-69,10,-11
-68,7,-11
-53,6,-2
-53,9,-4
-53,4,-3
-62,10,-4
-66,12,-6
-54,12,-2
-52,13,-3
-66,17,-12
-62,16,-10
-67,4,-16
-67,4,-16
-58,-1,-13
-58,-7,-16
-63,-7,-18
-61,-6,-14
-61,-2,-13
-63,2,-10
-65,3,-10
-67,-3,-14
-68,-5,-16
-60,-6,-14
-60,-6,-14
-65,2,-11
-64,5,-10
-56,9,-15
-52,13,-14
-47,12,-14
-42,-3,-25
-50,-2,-34
-48,-1,-36
-56,-7,-40
-69,-6,-45
-64,-6,-38
-72,-11,-40
-72,-9,-39
-66,-6,-32
-68,-5,-33
-72,-1,-28
-63,3,-23
-61,4,-23
-57,6,-22
-48,8,-21
-52,8,-19
-53,11,-10
-68,12,-5
-68,11,-5
-69,7,-5
-64,6,-3
-59,10,-1
-51,8,0
-44,7,1
-40,11,3
-61,13,-9
-69,9,-24
-62,7,-22
-46,5,-18
-45,6,-20
-39,18,-12
-46,24,-19
-50,27,-27
-57,33,-30
-59,37,-26
-49,62,-12
-35,66,-9
-15,78,-8
-18,97,-5
-27,98,-6
-27,90,-11
-28,78,-17
-28,72,-16
-25,62,-14
-22,57,-11
-22,56,-10
-22,55,-9
-21,53,-9
-21,56,-7
-21,67,-4
-18,61,-6
-16,66,-8
-15,75,-9
-18,72,-6
-23,59,-1
-22,59,0
-22,59,0
-22,59,2
-21,59,4
-17,58,8
-15,55,9
-14,50,12
-14,49,12
-14,48,11
-15,49,11
-17,51,11
-19,60,11
-20,63,12
-20,71,11
-19,76,10
-12,86,13
-12,85,11
-27,79,-4
-24,76,-2
-24,65,-1
-22,59,-4
-19,59,-6
-17,61,-7
-18,59,-7
-17,57,-7
-17,57,-8
-17,55,-10
-17,54,-11
-19,53,-11
-21,52,-11
-24,62,-10
-27,65,-10
-26,68,-9
-30,70,-8
-39,76,-7
-45,84,-6
-48,80,-7
-40,74,-7
-38,72,-7
-42,64,-8
-48,62,-9
-53,56,-17
-48,58,-12
-44,53,5
-44,49,10
-45,39,6
-41,23,-15
-45,21,-22
-18,16,-21
-4,4,-20
-25,18,-1
-23,32,18
-33,32,14
-62,29,-1
-74,19,-3
-66,19,4
-69,15,0
-80,11,-21
-75,11,-19
-65,22,-19
-63,24,-19
