1494232537.000000, 1494232537.000000, 1494232537.000000
32.000000, 32.000000, 32.000000
0,-24,54
-10,-23,40
-7,-17,53
-22,-4,57
-30,-3,50
-16,8,60
-5,30,58
-14,31,47
0,43,61
8,46,65
-1,32,59
-4,25,63
-11,12,62
-12,7,62
-6,3,65
-9,0,61
-2,-5,59
7,-1,65
5,1,70
-6,3,62
3,8,58
3,14,51
8,19,52
3,15,55
5,12,60
-8,0,64
-9,-4,61
-11,0,59
-10,2,60
-8,2,60
-4,3,62
-6,3,62
-4,7,60
-2,7,60
-3,9,61
-2,9,61
5,14,62
2,14,62
-1,10,60
1,10,61
4,10,61
4,9,59
4,9,59
3,10,61
3,10,61
3,10,61
3,10,60
1,9,59
1,10,60
2,10,61
4,10,61
9,9,67
0,-7,70
3,-12,71
1,-13,63
-8,-3,57
3,-17,50
-2,-6,51
-2,6,58
-2,10,59
5,18,59
5,24,62
-1,27,70
-8,12,63
-3,13,59
11,26,56
11,35,61
-5,24,61
-2,8,62
-17,-7,58
-17,-1,54
-5,-2,63
-4,-5,65
-3,-7,62
4,-5,58
8,-3,62
2,-5,60
0,-7,60
-1,-8,60
1,-6,60
-3,-5,56
-6,-5,56
-3,2,71
-8,14,78
-10,-2,68
-12,-8,54
2,-6,53
-4,-12,56
-7,-11,55
1,-4,55
-1,-2,56
-6,0,57
-8,1,58
3,17,71
6,25,84
9,21,65
21,19,51
21,14,44
-5,-6,39
-18,-13,40
-8,-15,62
-8,-17,71
-5,-18,77
-2,-8,78
-9,6,70
-9,12,63
8,14,61
3,19,63
-9,14,57
-7,15,61
-5,14,58
-9,10,57
-8,9,60
-8,6,63
-6,6,63
-1,5,62
0,5,61
0,5,63
-5,4,62
-8,7,77
-3,8,62
13,27,67
11,31,66
15,37,68
-2,24,55
-7,17,56
-21,9,41
-26,9,40
-35,-3,40
-38,-8,40
-35,-11,45
-23,-13,48
-17,-13,50
2,-7,70
4,-6,71
6,-8,71
5,-5,74
-3,-1,66
-1,0,66
1,4,67
1,6,66
-5,11,67
-5,10,66
-2,7,57
-7,11,61
-4,12,62
1,10,59
3,11,60
4,8,62
3,7,61
-6,6,59
-1,7,61
8,8,62
5,8,61
4,9,60
6,8,61
2,9,61
3,8,60
4,8,61
4,7,60
4,7,60
7,8,61
5,8,61
6,8,60
6,8,60
8,7,60
10,7,60
11,6,60
9,7,60
8,8,60
10,7,60
10,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
10,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
9,7,60
10,7,60
9,7,60
9,7,60
9,7,60
9,7,60
11,6,60
13,6,60
4,7,58
6,7,61
13,8,62
17,8,62
11,6,60
11,6,62
3,6,59
5,5,59
5,6,60
6,6,60
8,7,60
10,7,60
11,6,60
9,5,59
12,7,61
10,6,60
9,6,60
11,6,60
12,6,60
11,7,60
12,6,60
12,6,60
11,6,60
11,6,60
10,6,60
7,7,59
12,7,60
11,6,60
10,6,59
11,6,60
11,6,60
10,6,60
11,6,60
10,6,60
9,6,59
12,7,60
13,6,60
16,6,60
13,6,60
9,6,59
11,6,60
13,5,60
7,5,59
10,7,60
10,6,60
